1632140826,3816.79,4761.90,0.00,32.83,100.00,97809.88,404.00,93,77, Mon, 21/09/20, 12:27:06
1632140945,3787.87,4716.98,0.00,32.56,100.00,97803.12,226.00,91,78, Mon, 21/09/20, 12:29:05
1632141064,3787.87,4716.98,0.00,32.36,100.00,97807.86,272.00,91,79, Mon, 21/09/20, 12:31:04
1632141182,3816.79,4761.90,0.00,32.25,100.00,97795.74,337.00,92,80, Mon, 21/09/20, 12:33:02
1632141295,3816.79,4761.90,0.00,32.27,100.00,97791.18,281.00,90,81, Mon, 21/09/20, 12:34:55
1632141414,3816.79,4761.90,0.00,32.24,100.00,97799.30,274.00,92,82, Mon, 21/09/20, 12:36:54
1632141533,3816.79,4761.90,0.00,32.18,100.00,97800.97,258.00,92,83, Mon, 21/09/20, 12:38:53
1632141651,3787.87,4716.98,0.00,32.02,100.00,97795.80,264.00,92,84, Mon, 21/09/20, 12:40:51
1632141769,3846.15,4761.90,0.00,32.00,100.00,97789.39,259.00,92,85, Mon, 21/09/20, 12:42:49
1632141892,3846.15,4761.90,0.00,31.98,100.00,97787.78,237.00,91,86, Mon, 21/09/20, 12:44:52
1632142011,3846.15,4761.90,0.00,31.93,100.00,97790.75,216.00,91,87, Mon, 21/09/20, 12:46:51
1632142121,3846.15,4716.98,0.00,31.82,100.00,97790.34,254.00,92,88, Mon, 21/09/20, 12:48:41
1632142239,3846.15,4761.90,0.00,31.70,100.00,97782.87,274.00,92,89, Mon, 21/09/20, 12:50:39
1632142338,3846.15,4761.90,0.00,31.70,100.00,97775.78,268.00,92,90, Mon, 21/09/20, 12:52:18
1632142456,3846.15,4716.98,0.00,31.73,100.00,97769.64,349.00,93,91, Mon, 21/09/20, 12:54:16
1632142556,3846.15,4761.90,0.00,31.77,100.00,97766.21,422.00,93,92, Mon, 21/09/20, 12:55:56
1632142656,3846.15,4716.98,0.00,31.79,100.00,97770.22,309.00,93,93, Mon, 21/09/20, 12:57:36
1632142765,3846.15,4807.69,0.00,31.84,100.00,97775.47,251.00,93,94, Mon, 21/09/20, 12:59:25
1632142883,3846.15,4807.69,0.00,31.86,100.00,97774.81,246.00,92,95, Mon, 21/09/20, 13:01:23
1632143002,3846.15,4761.90,0.00,31.82,100.00,97765.67,261.00,93,96, Mon, 21/09/20, 13:03:22
1632143121,3846.15,4761.90,0.00,31.77,100.00,97759.61,287.00,88,97, Mon, 21/09/20, 13:05:21
1632143239,3846.15,4761.90,0.00,31.77,100.00,97763.12,312.00,93,98, Mon, 21/09/20, 13:07:19
1632143358,3846.15,4761.90,0.00,31.79,100.00,97757.32,346.00,93,99, Mon, 21/09/20, 13:09:18
1632143477,3846.15,4761.90,0.00,31.86,100.00,97754.01,316.00,93,100, Mon, 21/09/20, 13:11:17
1632143601,3846.15,4761.90,0.00,31.87,100.00,97747.06,310.00,93,101, Mon, 21/09/20, 13:13:21
1632143725,3846.15,4761.90,0.00,31.84,100.00,97751.97,316.00,88,102, Mon, 21/09/20, 13:15:25
1632143847,3846.15,4761.90,0.00,31.78,100.00,97739.26,323.00,93,103, Mon, 21/09/20, 13:17:27
1632143966,3846.15,4761.90,0.00,31.78,100.00,97745.56,380.00,93,104, Mon, 21/09/20, 13:19:26
1632144086,3846.15,4761.90,0.00,31.90,100.00,97729.95,499.00,94,105, Mon, 21/09/20, 13:21:26
1632144205,3846.15,4761.90,0.00,32.18,100.00,97730.49,623.00,95,106, Mon, 21/09/20, 13:23:25
1632144326,3846.15,4761.90,0.00,32.49,100.00,97728.82,575.00,95,107, Mon, 21/09/20, 13:25:26
1632144445,3875.96,4807.69,0.00,32.72,100.00,97727.20,1020.00,96,108, Mon, 21/09/20, 13:27:25
1632144564,3875.96,4807.69,0.00,33.45,100.00,97727.87,384.00,94,109, Mon, 21/09/20, 13:29:24
1632144683,3875.96,4854.36,0.00,33.40,100.00,97721.47,290.00,93,110, Mon, 21/09/20, 13:31:23
1632144803,3875.96,4854.36,0.00,33.04,100.00,97727.87,281.00,93,111, Mon, 21/09/20, 13:33:23
1632144922,3875.96,4807.69,0.00,32.81,100.00,97715.65,267.00,93,112, Mon, 21/09/20, 13:35:22
1632145041,3906.25,4807.69,0.00,32.56,100.00,97716.13,244.00,93,113, Mon, 21/09/20, 13:37:21
1632145160,3906.25,4807.69,0.00,32.36,100.00,97716.22,228.00,92,114, Mon, 21/09/20, 13:39:20
1632145280,3875.96,4854.36,0.00,32.11,100.00,97716.20,255.00,89,115, Mon, 21/09/20, 13:41:20
1632145400,3937.00,4807.69,0.00,31.95,100.00,97707.05,304.00,88,116, Mon, 21/09/20, 13:43:20
1632145520,3906.25,4807.69,0.00,31.90,100.00,97702.07,340.00,89,117, Mon, 21/09/20, 13:45:20
1632145642,3906.25,4854.36,0.00,31.95,100.00,97701.07,318.00,94,118, Mon, 21/09/20, 13:47:22
1632145765,3906.25,4854.36,0.00,31.92,100.00,97698.65,261.00,93,119, Mon, 21/09/20, 13:49:25
1632145885,3937.00,4807.69,0.00,31.87,100.00,97700.47,236.00,93,120, Mon, 21/09/20, 13:51:25
1632146004,3937.00,4807.69,0.00,31.84,100.00,97703.44,217.00,93,121, Mon, 21/09/20, 13:53:24
1632146124,3937.00,4807.69,0.00,31.69,100.00,97703.74,206.00,93,122, Mon, 21/09/20, 13:55:24
1632146244,3937.00,4807.69,0.00,31.59,100.00,97687.72,232.00,93,123, Mon, 21/09/20, 13:57:24
1632146363,3906.25,4854.36,0.00,31.54,100.00,97685.52,257.00,93,124, Mon, 21/09/20, 13:59:23
1632146483,3906.25,4854.36,0.00,31.47,100.00,97681.09,411.00,94,125, Mon, 21/09/20, 14:01:23
1632146605,3937.00,4854.36,0.00,31.61,100.00,97684.63,320.00,94,126, Mon, 21/09/20, 14:03:25
1632146724,3906.25,4854.36,0.00,31.73,100.00,97671.76,214.00,93,127, Mon, 21/09/20, 14:05:24
1632146843,3968.25,4854.36,0.00,31.67,100.00,97681.69,196.00,93,128, Mon, 21/09/20, 14:07:23
1632146963,3937.00,4854.36,0.00,31.56,100.00,97672.30,241.00,93,129, Mon, 21/09/20, 14:09:23
